|||Sütunlar||||||||||||
|2. (15-24) ve 1. (Okuma Yazma Bilmeyen) ve 5. (Tam Zamanlı Veya Yarı Zamanlı Farketmez)|2014|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|1.0|
||2015|1.0|1.0|-9.93E8|-9.93E8|1.0|1.0|1.0|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2016|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2017|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2018|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|2.0|2.0|2.0|-9.93E8|-9.93E8|
||2019|-9.93E8|-9.93E8|1.0|1.0|1.0|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2020|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0||
|2. (15-24) ve 1. (Okuma Yazma Bilmeyen) ve 6. (Kendi İşini Kurmak İstiyor)|2014|-9.93E8|-9.93E8|-9.93E8|2.0|2.0|2.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2015|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2016|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|0.0|0.0|
||2017|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2018|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2019|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2020|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8||
|2. (15-24) ve 1. (Okuma Yazma Bilmeyen) ve 7. (İş Bulmuş, Başlamak İçin Bekliyor)|2014|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2015|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|
||2016|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2017|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2018|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2019|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2020|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8||
|2. (15-24) ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 1. (Tam Zamanlı)|2014|42.0|44.0|48.0|48.0|41.0|36.0|37.0|36.0|44.0|39.0|46.0|36.0|
||2015|33.0|28.0|30.0|37.0|39.0|43.0|35.0|39.0|47.0|44.0|44.0|36.0|
||2016|44.0|37.0|37.0|35.0|37.0|36.0|38.0|41.0|42.0|35.0|45.0|48.0|
||2017|51.0|39.0|37.0|37.0|38.0|33.0|39.0|34.0|29.0|31.0|39.0|48.0|
||2018|50.0|43.0|35.0|37.0|39.0|49.0|34.0|37.0|32.0|36.0|35.0|33.0|
||2019|38.0|36.0|37.0|31.0|28.0|25.0|21.0|28.0|31.0|35.0|28.0|28.0|
||2020|25.0|31.0|28.0|24.0|20.0|21.0|26.0|28.0|23.0|20.0|22.0||
|2. (15-24) ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 2. (Tam Zamanlı, Ancak Bulamazsa Yarı Zamanlı Olabilir)|2014|3.0|4.0|3.0|2.0|3.0|3.0|3.0|1.0|1.0|1.0|2.0|3.0|
||2015|2.0|1.0|1.0|1.0|1.0|-9.93E8|-9.93E8|1.0|2.0|2.0|4.0|3.0|
||2016|4.0|1.0|1.0|0.0|-9.93E8|1.0|1.0|3.0|2.0|3.0|1.0|3.0|
||2017|2.0|4.0|3.0|2.0|2.0|3.0|3.0|1.0|0.0|1.0|2.0|2.0|
||2018|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|2.0|2.0|1.0|-9.93E8|-9.93E8|-9.93E8|
||2019|-9.93E8|2.0|2.0|3.0|1.0|1.0|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|
||2020|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|0.0|0.0|-9.93E8||
|2. (15-24) ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 3. (Yarı Zamanlı)|2014|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|0.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2015|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|2.0|
||2016|1.0|1.0|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2017|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|0.0|0.0|0.0|-9.93E8|-9.93E8|-9.93E8|
||2018|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2019|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|1.0|1.0|1.0|
||2020|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8||
|2. (15-24) ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 4. (Yarı Zamanlı, Ancak Bulamazsa Tam Zamanlı Olabilir)|2014|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8||||-9.93E8|-9.93E8|
||2015|-9.93E8|-9.93E8|-9.93E8|||||-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2016|-9.93E8|-9.93E8||-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2017|||-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2018|-9.93E8|-9.93E8||-9.93E8|-9.93E8|-9.93E8|||-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2019|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|||||
||2020|||-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8||
|2. (15-24) ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 5. (Tam Zamanlı Veya Yarı Zamanlı Farketmez)|2014|2.0|3.0|2.0|1.0|-9.93E8|0.0|1.0|1.0|1.0|1.0|1.0|0.0|
||2015|0.0|1.0|1.0|1.0|0.0|2.0|2.0|2.0|1.0|1.0|1.0|-9.93E8|
||2016|-9.93E8|1.0|1.0|1.0|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2017|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|0.0|0.0|0.0|-9.93E8|0.0|
||2018|2.0|2.0|2.0|-9.93E8|-9.93E8|1.0|1.0|3.0|3.0|2.0|-9.93E8|1.0|
||2019|2.0|2.0|1.0|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|
||2020|-9.93E8|-9.93E8|0.0|2.0|2.0|3.0|1.0|1.0|-9.93E8|2.0|2.0||
|2. (15-24) ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 6. (Kendi İşini Kurmak İstiyor)|2014|-9.93E8|-9.93E8|-9.93E8|0.0|0.0|0.0|1.0|1.0|0.0|2.0|3.0|3.0|
||2015|1.0|0.0|0.0|0.0|1.0|1.0|1.0|2.0|2.0|3.0|1.0|1.0|
||2016|-9.93E8|1.0|1.0|1.0|-9.93E8|0.0|0.0|0.0|-9.93E8|-9.93E8|-9.93E8|0.0|
||2017|0.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2018|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|1.0|2.0|1.0|
||2019|2.0|2.0|2.0|1.0|1.0|1.0|2.0|1.0|1.0|-9.93E8|0.0|1.0|
||2020|1.0|1.0|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|0.0|1.0|1.0|0.0||
|2. (15-24) ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 7. (İş Bulmuş, Başlamak İçin Bekliyor)|2014|1.0|0.0|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|
||2015|3.0|2.0|2.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|2.0|3.0|2.0|-9.93E8|
||2016|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|0.0|0.0|0.0|-9.93E8|-9.93E8|-9.93E8|
||2017|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2018|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2019|2.0|2.0|2.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|2.0|2.0|2.0|
||2020|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8||
|2. (15-24) ve 22. (İlkokul) ve 1. (Tam Zamanlı)|2014|4.0|4.0|4.0|2.0|7.0|9.0|11.0|8.0|5.0|5.0|3.0|5.0|
||2015|4.0|8.0|8.0|9.0|6.0|6.0|9.0|8.0|7.0|8.0|11.0|11.0|
||2016|9.0|9.0|9.0|15.0|12.0|11.0|7.0|6.0|6.0|8.0|8.0|12.0|
||2017|11.0|9.0|6.0|3.0|5.0|6.0|13.0|13.0|15.0|11.0|14.0|14.0|
||2018|16.0|11.0|11.0|6.0|9.0|7.0|12.0|14.0|21.0|20.0|21.0|17.0|
||2019|31.0|38.0|40.0|27.0|16.0|14.0|20.0|24.0|22.0|18.0|19.0|23.0|
||2020|23.0|19.0|18.0|14.0|17.0|18.0|20.0|21.0|24.0|29.0|24.0||
|2. (15-24) ve 22. (İlkokul) ve 2. (Tam Zamanlı, Ancak Bulamazsa Yarı Zamanlı Olabilir)|2014|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2015|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|
||2016|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|0.0|0.0|1.0|1.0|1.0|
||2017|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|2.0|2.0|1.0|-9.93E8|-9.93E8|
||2018|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2019|-9.93E8|-9.93E8|-9.93E8|0.0|0.0|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|
||2020|1.0|2.0|2.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8||
|2. (15-24) ve 22. (İlkokul) ve 3. (Yarı Zamanlı)|2014|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2015|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2016|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2017|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2018|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2019|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|2.0|2.0|2.0|-9.93E8|-9.93E8|-9.93E8|
||2020|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8||
|2. (15-24) ve 22. (İlkokul) ve 4. (Yarı Zamanlı, Ancak Bulamazsa Tam Zamanlı Olabilir)|2014|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8||||-9.93E8|-9.93E8|
||2015|-9.93E8|-9.93E8|-9.93E8|||||-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2016|-9.93E8|-9.93E8||-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2017|||-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2018|-9.93E8|-9.93E8||-9.93E8|-9.93E8|-9.93E8|||-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2019|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|||||
||2020|||-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8||
|2. (15-24) ve 22. (İlkokul) ve 5. (Tam Zamanlı Veya Yarı Zamanlı Farketmez)|2014|1.0|1.0|0.0|0.0|0.0|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|
||2015|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2016|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|
||2017|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|2.0|2.0|
||2018|2.0|2.0|2.0|1.0|-9.93E8|3.0|3.0|3.0|2.0|2.0|2.0|1.0|
||2019|1.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|
||2020|-9.93E8|2.0|2.0|4.0|1.0|2.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8||
|2. (15-24) ve 22. (İlkokul) ve 6. (Kendi İşini Kurmak İstiyor)|2014|1.0|1.0|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2015|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|0.0|
||2016|1.0|2.0|1.0|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2017|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2018|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|0.0|
||2019|0.0|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2020|-9.93E8|0.0|0.0|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8||
|2. (15-24) ve 22. (İlkokul) ve 7. (İş Bulmuş, Başlamak İçin Bekliyor)|2014|-9.93E8|-9.93E8|0.0|0.0|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2015|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2016|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2017|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|1.0|1.0|1.0|
||2018|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2019|-9.93E8|-9.93E8|-9.93E8|2.0|2.0|4.0|2.0|2.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2020|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8||
|2. (15-24) ve 23. (İlköğretim) ve 1. (Tam Zamanlı)|2014|318.0|300.0|303.0|293.0|311.0|317.0|327.0|312.0|315.0|317.0|315.0|338.0|
||2015|333.0|335.0|299.0|279.0|290.0|289.0|301.0|278.0|284.0|297.0|301.0|298.0|
||2016|275.0|262.0|243.0|226.0|237.0|250.0|255.0|253.0|240.0|252.0|260.0|287.0|
||2017|289.0|282.0|238.0|205.0|183.0|192.0|189.0|189.0|175.0|185.0|178.0|181.0|
||2018|183.0|180.0|173.0|153.0|143.0|156.0|155.0|171.0|169.0|172.0|201.0|200.0|
||2019|229.0|202.0|200.0|167.0|171.0|160.0|183.0|172.0|167.0|149.0|147.0|156.0|
||2020|140.0|130.0|119.0|113.0|117.0|116.0|117.0|103.0|86.0|69.0|76.0||
|2. (15-24) ve 23. (İlköğretim) ve 2. (Tam Zamanlı, Ancak Bulamazsa Yarı Zamanlı Olabilir)|2014|14.0|19.0|18.0|14.0|10.0|12.0|13.0|11.0|8.0|10.0|8.0|13.0|
||2015|16.0|18.0|15.0|11.0|8.0|12.0|9.0|6.0|-9.93E8|1.0|6.0|12.0|
||2016|15.0|12.0|8.0|7.0|6.0|8.0|8.0|7.0|7.0|10.0|12.0|16.0|
||2017|17.0|15.0|13.0|7.0|7.0|5.0|6.0|7.0|7.0|10.0|8.0|8.0|
||2018|6.0|9.0|9.0|4.0|4.0|3.0|4.0|2.0|1.0|1.0|3.0|3.0|
||2019|4.0|3.0|3.0|2.0|4.0|4.0|6.0|5.0|6.0|7.0|8.0|7.0|
||2020|9.0|5.0|4.0|2.0|4.0|4.0|3.0|2.0|3.0|5.0|7.0||
|2. (15-24) ve 23. (İlköğretim) ve 3. (Yarı Zamanlı)|2014|3.0|2.0|3.0|4.0|5.0|3.0|2.0|2.0|4.0|6.0|6.0|4.0|
||2015|6.0|6.0|6.0|6.0|7.0|5.0|3.0|1.0|2.0|1.0|2.0|2.0|
||2016|2.0|3.0|3.0|3.0|1.0|2.0|1.0|1.0|0.0|1.0|1.0|1.0|
||2017|2.0|2.0|2.0|1.0|1.0|1.0|1.0|-9.93E8|0.0|0.0|0.0|0.0|
||2018|2.0|6.0|5.0|5.0|1.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|
||2019|1.0|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|2.0|2.0|2.0|0.0|-9.93E8|
||2020|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|1.0|1.0|1.0|-9.93E8|-9.93E8||
|2. (15-24) ve 23. (İlköğretim) ve 4. (Yarı Zamanlı, Ancak Bulamazsa Tam Zamanlı Olabilir)|2014|0.0|0.0|0.0|0.0|1.0|1.0|1.0||||1.0|1.0|
||2015|1.0|1.0|1.0|||||1.0|1.0|1.0|-9.93E8|-9.93E8|
||2016|-9.93E8|-9.93E8||1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2017|||-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2018|-9.93E8|-9.93E8||-9.93E8|-9.93E8|-9.93E8|||-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2019|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|||||
||2020|||-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8||
|2. (15-24) ve 23. (İlköğretim) ve 5. (Tam Zamanlı Veya Yarı Zamanlı Farketmez)|2014|12.0|13.0|17.0|14.0|12.0|7.0|11.0|8.0|8.0|9.0|8.0|10.0|
||2015|7.0|5.0|3.0|2.0|5.0|7.0|8.0|5.0|3.0|1.0|2.0|2.0|
||2016|5.0|6.0|8.0|5.0|4.0|1.0|3.0|1.0|2.0|-9.93E8|-9.93E8|1.0|
||2017|1.0|1.0|2.0|1.0|1.0|0.0|-9.93E8|-9.93E8|0.0|2.0|3.0|3.0|
||2018|2.0|2.0|5.0|6.0|5.0|3.0|2.0|2.0|4.0|5.0|5.0|4.0|
||2019|4.0|3.0|4.0|3.0|3.0|2.0|1.0|1.0|3.0|3.0|4.0|2.0|
||2020|5.0|7.0|7.0|7.0|7.0|7.0|5.0|3.0|4.0|6.0|7.0||
|2. (15-24) ve 23. (İlköğretim) ve 6. (Kendi İşini Kurmak İstiyor)|2014|5.0|7.0|5.0|4.0|3.0|4.0|6.0|9.0|8.0|7.0|9.0|11.0|
||2015|16.0|13.0|12.0|9.0|12.0|12.0|11.0|9.0|11.0|10.0|11.0|10.0|
||2016|11.0|6.0|6.0|5.0|5.0|9.0|10.0|11.0|9.0|9.0|8.0|9.0|
||2017|7.0|6.0|2.0|4.0|4.0|7.0|5.0|4.0|3.0|3.0|3.0|3.0|
||2018|3.0|3.0|5.0|4.0|5.0|2.0|1.0|0.0|1.0|2.0|4.0|4.0|
||2019|5.0|7.0|9.0|7.0|5.0|3.0|5.0|7.0|7.0|7.0|5.0|3.0|
||2020|2.0|2.0|2.0|2.0|2.0|2.0|2.0|2.0|4.0|6.0|5.0||
|2. (15-24) ve 23. (İlköğretim) ve 7. (İş Bulmuş, Başlamak İçin Bekliyor)|2014|7.0|6.0|4.0|3.0|4.0|6.0|7.0|6.0|7.0|6.0|8.0|7.0|
||2015|9.0|7.0|5.0|2.0|2.0|2.0|3.0|4.0|6.0|7.0|5.0|5.0|
||2016|5.0|6.0|6.0|6.0|4.0|4.0|3.0|3.0|0.0|0.0|1.0|4.0|
||2017|5.0|7.0|7.0|6.0|4.0|0.0|1.0|2.0|4.0|3.0|2.0|1.0|
||2018|4.0|7.0|8.0|8.0|9.0|7.0|4.0|2.0|3.0|3.0|3.0|3.0|
||2019|3.0|2.0|0.0|0.0|-9.93E8|-9.93E8|2.0|2.0|4.0|1.0|2.0|2.0|
||2020|3.0|3.0|2.0|1.0|2.0|2.0|4.0|3.0|4.0|2.0|3.0||
|2. (15-24) ve 24. (Ortaokul Veya Dengi Meslek Ortaokul) ve 1. (Tam Zamanlı)|2014|7.0|8.0|9.0|9.0|8.0|14.0|18.0|21.0|16.0|16.0|20.0|21.0|
||2015|28.0|26.0|31.0|31.0|36.0|52.0|63.0|66.0|61.0|55.0|56.0|62.0|
||2016|63.0|59.0|52.0|61.0|98.0|116.0|118.0|88.0|76.0|81.0|88.0|110.0|
||2017|111.0|109.0|94.0|93.0|125.0|145.0|172.0|142.0|123.0|100.0|99.0|109.0|
||2018|115.0|113.0|104.0|119.0|160.0|185.0|187.0|162.0|155.0|158.0|174.0|192.0|
||2019|214.0|209.0|196.0|193.0|237.0|257.0|288.0|243.0|223.0|199.0|209.0|238.0|
||2020|244.0|250.0|224.0|206.0|201.0|238.0|258.0|241.0|203.0|190.0|209.0||
|2. (15-24) ve 24. (Ortaokul Veya Dengi Meslek Ortaokul) ve 2. (Tam Zamanlı, Ancak Bulamazsa Yarı Zamanlı Olabilir)|2014|1.0|1.0|0.0|0.0|1.0|1.0|0.0|1.0|1.0|1.0|1.0|0.0|
||2015|0.0|-9.93E8|-9.93E8|1.0|2.0|4.0|3.0|2.0|-9.93E8|-9.93E8|2.0|2.0|
||2016|2.0|1.0|2.0|4.0|5.0|10.0|9.0|9.0|2.0|4.0|5.0|8.0|
||2017|8.0|9.0|8.0|10.0|11.0|11.0|10.0|7.0|7.0|3.0|5.0|4.0|
||2018|4.0|5.0|5.0|5.0|7.0|8.0|9.0|5.0|6.0|4.0|5.0|6.0|
||2019|6.0|8.0|4.0|5.0|3.0|8.0|13.0|11.0|7.0|4.0|10.0|13.0|
||2020|10.0|4.0|2.0|5.0|6.0|4.0|4.0|2.0|3.0|5.0|6.0||
|2. (15-24) ve 24. (Ortaokul Veya Dengi Meslek Ortaokul) ve 3. (Yarı Zamanlı)|2014|2.0|2.0|2.0|-9.93E8|-9.93E8|-9.93E8|0.0|0.0|1.0|1.0|1.0|-9.93E8|
||2015|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|2.0|2.0|3.0|3.0|4.0|4.0|
||2016|3.0|4.0|2.0|2.0|3.0|3.0|4.0|2.0|1.0|1.0|1.0|3.0|
||2017|3.0|5.0|5.0|7.0|7.0|8.0|5.0|3.0|2.0|3.0|4.0|3.0|
||2018|9.0|15.0|17.0|13.0|7.0|8.0|6.0|4.0|3.0|2.0|2.0|3.0|
||2019|2.0|4.0|3.0|4.0|3.0|7.0|9.0|8.0|4.0|1.0|1.0|2.0|
